what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435745602989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435746043861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435746105684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435746222775
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435746226553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435746244667
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435746332158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435746332196
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435746332219
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435746347794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435746377588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435750421770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435750459698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435751259586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435751288854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435751297385
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1435751311374
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435751319931
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435751321669
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1435751328088
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1435751328145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435751332404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435751340115
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.MemoryView",1435751343371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435751359070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435751408435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435751414397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435751628902
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435751677206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435751722640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435751802411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435751824237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435751847537
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1435751889908
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1435751889991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435751897414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435751900249
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435751910812
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1435751914012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435751918394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435751918808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435751919867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435751922515
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435751922576
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1435751924820
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1435751924891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435751928613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435751929162
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435751931655
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.MemoryView",1435751934032
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435751945304
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1435751948012
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1435751948054
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.MemoryView",1435751952077
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1435751974409
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1435751974483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435751981191
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435752007502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435752007558
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1435752007563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1435752021917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435752024188
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435752032581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435752032627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1435752042850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435752044002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435752056807
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.MemoryView",1435752056816
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435752086179
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435752099004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435752117542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435752861943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435752864600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435753000962
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435753000997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435753014001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435753014094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435753014274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435753015936
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1435753018150
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1435753018232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435753020289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435753024347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435753027409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435753028562
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435753035848
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1435753038862
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435753044498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435753079534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435753349597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1435753365451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435753367286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754154285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754156297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754299122
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435754299158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754365590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754365664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754365736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754367166
activated,perspective,com.altera.sbtgui.ui,14.0.0.200,"com.altera.sbtgui.ui.cPerspective",1435754370375
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435754370395
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435754372183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754372225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754373567
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435754380404
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1435754383456
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435754389041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754413656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754785530
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435754785560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754815637
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435755509992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435755510025
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435755510068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435755514772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435761516440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435761537211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435762398241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435762409178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435762438254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435762440471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435762441607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435762442552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435762473709
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435762484789
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435762488871
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1435762500430
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435762500556
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435762517792
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.shiftLeft",1435762527728
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435762539972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1435762560394
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435762563031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1435762611554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435762629988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435762676309
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1435762695794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1435762696048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1435762703871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435762705068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435762714561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435762719315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435762720098
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1435762724665
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435762724757
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435762743992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1435762772639
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435762775910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1435762778955
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435762786263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435762792000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1435762792032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1435762793691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435762805455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1435762825099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1435762826839
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435762863681
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435762877117
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1435762878485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435762909996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435762911429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435762923926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435762930713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1435762930732
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1435762932783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435762937805
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1435762941248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435762949084
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1435762949161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435762951274
started,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1435762966989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435763016194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1435763016245
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1435763017062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435763050835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435763347128
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1435763347200
started,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1435763351667
started,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1435763351673
started,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1435763351796
started,bundle,org.eclipse.equinox.http.servlet,1.1.200.v20110502,"org.eclipse.equinox.http.servlet",1435763351930
started,bundle,org.eclipse.equinox.http.registry,1.1.100.v20110502,"org.eclipse.equinox.http.registry",1435763352093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.help.helpContents",1435763352392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435763352561
started,bundle,org.eclipse.equinox.jsp.jasper.registry,1.0.200.v20100503,"org.eclipse.equinox.jsp.jasper.registry",1435763353313
started,bundle,org.eclipse.equinox.jsp.jasper,1.0.300.v20110502,"org.eclipse.equinox.jsp.jasper",1435763353342
started,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1435763354019
started,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1435763366646
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1435763366661
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1435763366858
error,log,,,"Help documentation could not be indexed completely.",1435763372379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435763381711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435763384854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435763390071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.help.aboutAction",1435763390101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435763391941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435763438672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1435763441783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1435763441941
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1435763445927
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435763465220
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1435763468228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435763477889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435763478296
activated,perspective,com.altera.sbtgui.ui,14.0.0.200,"com.altera.sbtgui.ui.debugPerspective",1435763481318
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435763481321
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435763487139
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.MemoryView",1435763500972
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435763505857
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1435763509641
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1435763515881
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1435763517392
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1435763520641
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1435763521832
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1435763523224
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1435763525127
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1435763529525
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1435763529566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435763535295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435763552541
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435763552576
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1435763565234
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435763569249
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435763573458
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1435763577126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435763582171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435763604814
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1435763604828
opened,editor,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1435763605199
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435763605319
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1435763607952
closed,editor,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1435763608968
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435763615969
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1435763619018
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435763626219
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1435763627341
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1435763627423
